productId,name,description,dimensions_weight,dimensions_weightUnit,dimensions_length,dimensions_lengthUnit,dimensions_width,dimensions_widthUnit,dimensions_height,dimensions_heightUnit,dimensions_volume,dimensions_volumeUnit,constraints_minUnit,constraints_stepSize,packaging_unit,packaging_unitName,packaging_packageName,packaging_packageUnit,packaging_amountPerPackage,packaging_boxName,packaging_boxUnit,packaging_amountPerBox,packaging_palletName,packaging_palletUnit,packaging_amountPerPallet,group_name,group_description,variant_features_0_key,variant_features_0_value,variant_parentSku,variant_genericDisplayName,variant_index
PCA113POLNAT1,STAIN  NATURAL,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Barnices,,Color,NATURAL,PCA113POLNAT1,STAIN GALON,0
PCA113POLNOG1,STAIN  NOGAL,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Barnices,,Color,NOGAL,PCA113POLNAT1,STAIN GALON,7
PCA113POLORE1,STAIN  PINO OREGON,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Barnices,,Color,PINO OREGON,PCA113POLNAT1,STAIN GALON,8
PCA113POLPAR1,STAIN  PALO ROSA,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Barnices,,Color,PALO ROSA,PCA113POLNAT1,STAIN GALON,9
PCA113POLROB1,STAIN  ROBLE,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Barnices,,Color,ROBLE,PCA113POLNAT1,STAIN GALON,10
PCA113POLVER1,STAIN  VERDE,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Barnices,,Color,VERDE,PCA113POLNAT1,STAIN GALON,11
PCA960CAFEMO1,ESMALTE AL AGUA COPPER CAFE,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,CAFE,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,21
PCA960COPPBL1,ESMALTE AL AGUA COPPER BLANCO,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,BLANCO,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,0
PCA960ECOPAC1,ESMALTE AL AGUA COPPER AZUL COLONIAL,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,AZUL COLONIAL,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,1
PCA960ECOPAT1,ESMALTE AL AGUA COPPER AMARILLO TOPACIO,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,AMARILLO TOPACIO,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,2
PCA960ECOPBE1,ESMALTE AL AGUA COPPER BOSQUE ENCANTADO,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,BOSQUE ENCANTADO,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,3
PCA960ECOPBI1,ESMALTE AL AGUA COPPER BLANCO INVIERNO,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,BLANCO INVIERNO,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,4
PCA960ECOPBN1,ESMALTE AL AGUA COPPER BLANCO NACAR,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,BLANCO NACAR,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,5
PCA960ECOPBV1,ESMALTE AL AGUA COPPER BUENAS VIBRAS,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,BUENAS VIBRAS,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,6
PCA960ECOPCA1,ESMALTE AL AGUA COPPER CENIZA ACTIVA,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,CENIZA ACTIVA,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,7
PCA960ECOPCC1,ESMALTE AL AGUA COPPER CALIDA CALMA,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,CALIDA CALMA,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,8
PCA960ECOPDA1,ESMALTE AL AGUA COPPER DAMASCO,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,DAMASCO,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,9
PCA960ECOPGA1,ESMALTE AL AGUA COPPER GLACIAR AUSTRAL,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,GLACIAR AUSTRAL,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,10
PCA960ECOPLS1,ESMALTE AL AGUA COPPER LINO SUAVE,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,LINO SUAVE,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,11
PCA960ECOPMC1,ESMALTE AL AGUA COPPER MISTERIO COSMICO,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,MISTERIO COSMICO,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,12
PCA960ECOPNE1,ESMALTE AL AGUA COPPER NEGRO,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,NEGRO,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,13
PCA960ECOPPI1,ESMALTE AL AGUA COPPER PISTACHO,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,PISTACHO,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,14
PCA960ECOPRC1,ESMALTE AL AGUA COPPER ROJO COLONIAL,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,ROJO COLONIAL,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,15
PCA960ECOPRJ1,ESMALTE AL AGUA COPPER ROJO JAPON,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,ROJO JAPON,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,16
PCA960ECOPRT1,ESMALTE AL AGUA COPPER ROSADO TULIPAN,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,ROSADO TULIPAN,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,17
PCA960ECOPSM1,ESMALTE AL AGUA COPPER SUR MAGICO,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,SUR MAGICO,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,18
PCA960ECOPTC1,ESMALTE AL AGUA COPPER TOQUE CREATIVO,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,TOQUE CREATIVO,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,19
PCA960EXOPAR1,ESMALTE AL AGUA COPPER AMARILLO REY,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",7,kg,16,cm,16,cm,22,cm,5632,cm³,4,4,GL,Galon,Display,DIS,4,Medio Pallet,MPA,72,Pallet,PAL,144,Esmalte al Agua,,Color,AMARILLO REY,PCA960COPPBL1,ESMALTE AL AGUA COPPER GALON,20
